time,flowRateSetting,flowKP,flowKI,coolingWaterSwitch,3#ConValOffInd,3#ConValOnInd,coolingWaterVal,coolingWaterStart,coolingWaterInletTemp,coolingWaterDisTemp,coolingWaterPre,coolingWaterFlowRate,heaterStartPoint,heaterStopPoint,heaterSwitch,inletTemp,topTemp,middleTemp,condTemp,kettleTemp,heaterTemp,liqLevSetting,liqLevKP,liqLevKI,1#Solenoid,4#Solenoid,5#Solenoid,1#FreqPump,1#MetPump,2#FreqPump,2#MetPump,1#ConValveOffInd,1#ConValveOnInd,feedVal,towerLiqLev,2#Solenoid,2#ConValveOffInd,2#ConValOnInd,preCon,secPre,3#Solenoid,soundLightAlarm,emergencyStop,sysManual,sysAuto,sysStart,class
2022-04-02 19:06:11.715739,1084227584,1017370378,30000,1,0,1,8319,1,6224,6520,3888,11520,1118437376,1119092736,0,5168,17936,18632,5912,8416,12944,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16056,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-02 19:06:12.216556,1084227584,1017370378,30000,1,0,1,8319,1,6240,6520,3888,11520,1118437376,1119092736,0,5168,18000,18640,5912,8416,12944,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16056,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-02 19:06:12.712710,1084227584,1017370378,30000,1,0,1,8319,1,6256,6496,3888,11520,1118437376,1119092736,0,5168,18024,18656,5912,8424,12944,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16040,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-02 19:06:13.208694,1084227584,1017370378,30000,1,0,1,8319,1,6248,6496,3888,11520,1118437376,1119092736,0,5168,18024,18656,5912,8408,12952,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16032,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-02 19:06:13.709293,1084227584,1017370378,30000,1,0,1,8319,1,6256,6520,3888,11520,1118437376,1119092736,0,5168,18024,18656,5912,8432,12952,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16048,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-02 19:06:14.207277,1084227584,1017370378,30000,1,0,1,8319,1,6256,6496,3888,11520,1118437376,1119092736,0,5168,18024,18688,5912,8408,12952,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16008,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-02 19:06:14.705270,1084227584,1017370378,30000,1,0,1,8319,1,6224,6496,3888,11520,1118437376,1119092736,0,5144,18024,18720,5880,8424,12952,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16048,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-02 19:06:15.203285,1084227584,1017370378,30000,1,0,1,8319,1,6256,6520,3888,11520,1118437376,1119092736,0,5168,18024,18720,5880,8424,12952,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16056,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-02 19:06:15.704244,1084227584,1017370378,30000,1,0,1,8319,1,6256,6520,3888,11520,1118437376,1119092736,0,5144,18024,18744,5880,8424,12952,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16040,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-02 19:06:16.204220,1084227584,1017370378,30000,1,0,1,8319,1,6224,6520,3888,11520,1118437376,1119092736,0,5168,18024,18744,5880,8424,12952,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16040,0,1,0,0,65512,0,0,1,0,1,1,Normal
