time,flowRateSetting,flowKP,flowKI,coolingWaterSwitch,3#ConValOffInd,3#ConValOnInd,coolingWaterVal,coolingWaterStart,coolingWaterInletTemp,coolingWaterDisTemp,coolingWaterPre,coolingWaterFlowRate,heaterStartPoint,heaterStopPoint,heaterSwitch,inletTemp,topTemp,middleTemp,condTemp,kettleTemp,heaterTemp,liqLevSetting,liqLevKP,liqLevKI,1#Solenoid,4#Solenoid,5#Solenoid,1#FreqPump,1#MetPump,2#FreqPump,2#MetPump,1#ConValveOffInd,1#ConValveOnInd,feedVal,towerLiqLev,2#Solenoid,2#ConValveOffInd,2#ConValOnInd,preCon,secPre,3#Solenoid,soundLightAlarm,emergencyStop,sysManual,sysAuto,sysStart,class
2022-03-28 13:56:18.179797,1084227584,1017370378,30000,1,0,1,9005,1,5840,5832,3192,11520,1118437376,1119092736,1,5664,10056,10920,5944,7984,10320,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16048,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-28 13:56:18.680204,1084227584,1017370378,30000,1,0,1,9005,1,5840,5832,3192,11520,1118437376,1119092736,1,5672,10056,10912,5944,7992,10320,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16048,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-28 13:56:19.179147,1084227584,1017370378,30000,1,0,1,9005,1,5840,5832,3192,11520,1118437376,1119092736,1,5640,10080,10888,5936,7976,10320,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16040,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-28 13:56:19.679817,1084227584,1017370378,30000,1,0,1,9005,1,5808,5832,3192,11520,1118437376,1119092736,1,5640,10080,10888,5912,7992,10336,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16040,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-28 13:56:20.180453,1084227584,1017370378,30000,1,0,1,9005,1,5840,5832,3192,11520,1118437376,1119092736,1,5640,10056,10888,5928,7976,10336,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16040,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-28 13:56:20.680637,1084227584,1017370378,30000,1,0,1,9005,1,5816,5832,3192,11520,1118437376,1119092736,1,5672,10080,10888,5912,7992,10336,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16040,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-28 13:56:21.181094,1084227584,1017370378,30000,1,0,1,9005,1,5840,5832,3192,11520,1118437376,1119092736,1,5648,10056,10888,5912,7976,10344,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16040,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-28 13:56:21.679174,1084227584,1017370378,30000,1,0,1,9005,1,5840,5832,3192,11520,1118437376,1119092736,1,5640,10080,10888,5912,7992,10352,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16040,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-28 13:56:22.177191,1084227584,1017370378,30000,1,0,1,9005,1,5808,5832,3192,11520,1118437376,1119092736,1,5664,10080,10888,5912,7984,10360,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16040,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-28 13:56:22.677171,1084227584,1017370378,30000,1,0,1,9005,1,5808,5832,3192,11520,1118437376,1119092736,1,5672,10056,10864,5944,7992,10360,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16040,0,1,0,0,65512,0,0,1,0,1,1,Normal
