time,flowRateSetting,flowKP,flowKI,coolingWaterSwitch,3#ConValOffInd,3#ConValOnInd,coolingWaterVal,coolingWaterStart,coolingWaterInletTemp,coolingWaterDisTemp,coolingWaterPre,coolingWaterFlowRate,heaterStartPoint,heaterStopPoint,heaterSwitch,inletTemp,topTemp,middleTemp,condTemp,kettleTemp,heaterTemp,liqLevSetting,liqLevKP,liqLevKI,1#Solenoid,4#Solenoid,5#Solenoid,1#FreqPump,1#MetPump,2#FreqPump,2#MetPump,1#ConValveOffInd,1#ConValveOnInd,feedVal,towerLiqLev,2#Solenoid,2#ConValveOffInd,2#ConValOnInd,preCon,secPre,3#Solenoid,soundLightAlarm,emergencyStop,sysManual,sysAuto,sysStart,class
2022-04-13 19:31:23.965991,1084227584,1017370378,30000,1,0,1,9044,1,8360,8496,3056,11528,1118437376,1119092736,1,6640,16368,16184,7632,7696,12536,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16096,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-13 19:31:24.466231,1084227584,1017370378,30000,1,0,1,9044,1,8360,8496,3056,11528,1118437376,1119092736,1,6640,16344,16184,7632,7704,12536,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16088,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-13 19:31:24.964960,1084227584,1017370378,30000,1,0,1,9044,1,8360,8496,3056,11528,1118437376,1119092736,1,6640,16312,16184,7632,7704,12552,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16072,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-13 19:31:25.463258,1084227584,1017370378,30000,1,0,1,9044,1,8360,8496,3056,11528,1118437376,1119092736,1,6664,16312,16184,7632,7720,12560,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16048,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-13 19:31:25.961581,1084227584,1017370378,30000,1,0,1,9044,1,8360,8496,3056,11528,1118437376,1119092736,1,6672,16312,16184,7632,7704,12560,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16032,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-13 19:31:26.460154,1084227584,1017370378,30000,1,0,1,9044,1,8360,8496,3056,11528,1118437376,1119092736,1,6672,16288,16184,7632,7704,12560,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16040,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-13 19:31:26.960491,1084227584,1017370378,30000,1,0,1,9044,1,8360,8496,3056,11528,1118437376,1119092736,1,6672,16288,16184,7624,7704,12568,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16016,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-13 19:31:27.459362,1084227584,1017370378,30000,1,0,1,9044,1,8360,8496,3056,11528,1118437376,1119092736,1,6672,16256,16184,7632,7712,12568,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16032,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-13 19:31:27.959890,1084227584,1017370378,30000,1,0,1,9044,1,8360,8496,3056,11528,1118437376,1119092736,1,6672,16256,16184,7632,7728,12576,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16064,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-13 19:31:28.460209,1084227584,1017370378,30000,1,0,1,9044,1,8360,8528,3056,11528,1118437376,1119092736,1,6640,16256,16184,7632,7720,12584,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16072,0,1,0,0,65512,0,0,1,0,1,1,Normal
