time,flowRateSetting,flowKP,flowKI,coolingWaterSwitch,3#ConValOffInd,3#ConValOnInd,coolingWaterVal,coolingWaterStart,coolingWaterInletTemp,coolingWaterDisTemp,coolingWaterPre,coolingWaterFlowRate,heaterStartPoint,heaterStopPoint,heaterSwitch,inletTemp,topTemp,middleTemp,condTemp,kettleTemp,heaterTemp,liqLevSetting,liqLevKP,liqLevKI,1#Solenoid,4#Solenoid,5#Solenoid,1#FreqPump,1#MetPump,2#FreqPump,2#MetPump,1#ConValveOffInd,1#ConValveOnInd,feedVal,towerLiqLev,2#Solenoid,2#ConValveOffInd,2#ConValOnInd,preCon,secPre,3#Solenoid,soundLightAlarm,emergencyStop,sysManual,sysAuto,sysStart,class
2021-12-10 17:16:00.580952,1084227584,1017370378,30000,1,0,1,8408,1,6080,6112,3664,11760,1118437376,1119092736,0,5032,11880,14472,5576,8384,12016,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16128,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:01.084989,1084227584,1017370378,30000,1,0,1,8399,1,6080,6112,3656,11752,1118437376,1119092736,0,5056,11880,14560,5576,8408,12016,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16128,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:01.589003,1084227584,1017370378,30000,1,0,1,8394,1,6064,6136,3664,11760,1118437376,1119092736,0,5056,11904,14632,5576,8384,12024,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16104,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:02.088978,1084227584,1017370378,30000,1,0,1,8388,1,6080,6136,3656,11760,1118437376,1119092736,0,5032,11880,14728,5576,8392,12024,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16136,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:02.588215,1084227584,1017370378,30000,1,0,1,8383,1,6080,6136,3656,11760,1118437376,1119092736,0,5056,11880,14800,5576,8400,12024,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16104,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:03.089249,1084227584,1017370378,30000,1,0,1,8375,1,6080,6112,3656,11760,1118437376,1119092736,0,5056,11880,14880,5576,8408,12048,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16072,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:03.585453,1084227584,1017370378,30000,1,0,1,8369,1,6080,6136,3656,11760,1118437376,1119092736,0,5056,11880,14944,5576,8408,12048,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16080,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:04.087384,1084227584,1017370378,30000,1,0,1,8364,1,6080,6136,3664,11760,1118437376,1119092736,0,5032,11880,15016,5576,8408,12056,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16088,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:04.585376,1084227584,1017370378,30000,1,0,1,8358,1,6080,6136,3664,11760,1118437376,1119092736,0,5056,11880,15072,5576,8408,12056,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16088,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:05.085416,1084227584,1017370378,30000,1,0,1,8350,1,6064,6136,3656,11760,1118437376,1119092736,0,5032,12016,15152,5576,8408,12056,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16120,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:05.583789,1084227584,1017370378,30000,1,0,1,8344,1,6080,6136,3664,11760,1118437376,1119092736,0,5056,12016,15216,5576,8408,12064,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16128,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:06.082894,1084227584,1017370378,30000,1,0,1,8339,1,6080,6136,3664,11760,1118437376,1119092736,0,5056,12048,15272,5576,8408,12064,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16096,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:06.579854,1084227584,1017370378,30000,1,0,1,8333,1,6064,6136,3664,11760,1118437376,1119092736,0,5032,12072,15328,5576,8408,12072,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16096,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:07.078544,1084227584,1017370378,30000,1,0,1,8325,1,6064,6136,3800,11760,1118437376,1119092736,0,5056,12072,15408,5576,8408,12072,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16096,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:07.578842,1084227584,1017370378,30000,1,0,1,8319,1,6064,6112,3944,11760,1118437376,1119092736,0,5032,12104,15456,5576,8400,12072,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16096,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:08.076972,1084227584,1017370378,30000,1,0,1,8314,1,6064,6112,3944,11760,1118437376,1119092736,0,5032,12128,15512,5576,8400,12072,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16096,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:08.575348,1084227584,1017370378,30000,1,0,1,8305,1,6080,6112,3968,11760,1118437376,1119092736,0,5056,12128,15568,5576,8400,12072,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16080,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:09.073434,1084227584,1017370378,30000,1,0,1,8300,1,6064,6112,3968,11760,1118437376,1119092736,0,5056,12160,15648,5576,8416,12072,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16064,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:09.575628,1084227584,1017370378,30000,1,0,1,8300,1,6064,6112,3944,11520,1118437376,1119092736,0,5032,12184,15680,5576,8416,12072,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16064,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:10.082583,1084227584,1017370378,30000,1,0,1,8300,1,6064,6112,3960,11520,1118437376,1119092736,0,5056,12208,15736,5576,8408,12072,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16088,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:10.582786,1084227584,1017370378,30000,1,0,1,8300,1,6080,6112,3968,11520,1118437376,1119092736,0,5056,12264,15760,5576,8416,12072,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16096,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:11.080953,1084227584,1017370378,30000,1,0,1,8300,1,6064,6112,3968,11520,1118437376,1119092736,0,5056,12320,15848,5576,8400,12072,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16088,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:11.581939,1084227584,1017370378,30000,1,0,1,8300,1,6064,6112,3968,11520,1118437376,1119092736,0,5056,12344,15880,5576,8416,12072,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16104,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:12.080325,1084227584,1017370378,30000,1,0,1,8300,1,6064,6112,3968,11520,1118437376,1119092736,0,5032,12376,15880,5576,8408,12072,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16104,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:12.576383,1084227584,1017370378,30000,1,0,1,8300,1,6064,6112,3968,11520,1118437376,1119092736,0,5056,12432,15880,5576,8416,12072,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16088,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:13.076878,1084227584,1017370378,30000,1,0,1,8300,1,6064,6112,3968,11520,1118437376,1119092736,0,5032,12464,15880,5576,8416,12104,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16080,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:13.576058,1084227584,1017370378,30000,1,0,1,8300,1,6080,6112,3968,11520,1118437376,1119092736,0,5056,12520,15880,5576,8416,12112,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16096,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:14.077083,1084227584,1017370378,30000,1,0,1,8300,1,6080,6112,3968,11520,1118437376,1119092736,0,5056,12576,15880,5576,8408,12120,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16080,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:14.574138,1084227584,1017370378,30000,1,0,1,8300,1,6064,6112,3968,11520,1118437376,1119092736,0,5056,12656,15904,5576,8400,12128,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16072,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:15.072179,1084227584,1017370378,30000,1,0,1,8300,1,6064,6112,3968,11520,1118437376,1119092736,0,5056,12704,16040,5576,8408,12120,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16104,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:15.570230,1084227584,1017370378,30000,1,0,1,8300,1,6080,6112,3968,11520,1118437376,1119092736,0,5056,12792,16040,5576,8408,12128,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16080,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:16.068493,1084227584,1017370378,30000,1,0,1,8300,1,6080,6136,3968,11520,1118437376,1119092736,0,5056,12824,16120,5576,8416,12144,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16072,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:16.566970,1084227584,1017370378,30000,1,0,1,8300,1,6064,6112,3968,11520,1118437376,1119092736,0,5056,12904,16152,5576,8408,12144,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16072,0,1,0,0,65512,0,0,1,0,1,1,Normal
2021-12-10 17:16:17.067116,1084227584,1017370378,30000,1,0,1,8300,1,6064,6112,3968,11520,1118437376,1119092736,0,5056,12912,16208,5576,8424,12152,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16072,0,1,0,0,65512,0,0,1,0,1,1,Normal
